,ORA,CONSUNTIVO,PREVISIONE,DATA
16,17:00,"43,192","43,948",10/03/2020
17,18:00,"42,368","43,211",10/03/2020
18,19:00,"44,318","44,518",10/03/2020
19,20:00,"45,483","45,662",10/03/2020
20,21:00,"42,773","43,410",10/03/2020
21,22:00,"39,427","40,140",10/03/2020
22,23:00,"35,272","36,104",10/03/2020
23,24:00,"31,908","32,501",10/03/2020
24,Totale:,"908,826","918,295",10/03/2020
0,01:00,"30,091","30,463",16/09/2017
1,02:00,"28,114","28,314",16/09/2017
2,03:00,"26,903","27,099",16/09/2017
3,04:00,"26,442","26,697",16/09/2017
4,05:00,"26,419","26,411",16/09/2017
5,06:00,"26,899","26,860",16/09/2017
6,07:00,"28,939","28,973",16/09/2017
7,08:00,"31,489","31,351",16/09/2017
8,09:00,"34,617","34,262",16/09/2017
9,10:00,"36,110","36,276",16/09/2017
10,11:00,"36,096","36,438",16/09/2017
11,12:00,"36,216","36,146",16/09/2017
12,13:00,"34,065","35,011",16/09/2017
13,14:00,"32,796","33,727",16/09/2017
14,15:00,"32,997","33,189",16/09/2017
15,16:00,"32,324","32,917",16/09/2017
16,17:00,"32,280","33,184",16/09/2017
17,18:00,"33,625","33,762",16/09/2017
18,19:00,"34,633","34,358",16/09/2017
19,20:00,"36,956","36,445",16/09/2017
20,21:00,"36,578","36,806",16/09/2017
21,22:00,"33,919","34,172",16/09/2017
22,23:00,"31,809","31,445",16/09/2017
23,24:00,"29,257","29,144",16/09/2017
24,Totale:,"769,574","773,450",16/09/2017
0,01:00,"31,241","30,955",30/11/2018
1,02:00,"29,360","29,106",30/11/2018
2,03:00,"28,389","28,033",30/11/2018
3,04:00,"28,222","27,654",30/11/2018
4,05:00,"28,652","27,993",30/11/2018
5,06:00,"30,606","30,480",30/11/2018
6,07:00,"36,904","35,876",30/11/2018
7,08:00,"43,621","43,120",30/11/2018
8,09:00,"48,193","47,416",30/11/2018
9,10:00,"49,562","48,939",30/11/2018
10,11:00,"49,138","48,990",30/11/2018
11,12:00,"48,396","48,355",30/11/2018
12,13:00,"45,800","46,835",30/11/2018
13,14:00,"45,660","46,085",30/11/2018
14,15:00,"47,190","47,424",30/11/2018
15,16:00,"47,884","47,950",30/11/2018
16,17:00,"49,468","48,275",30/11/2018
17,18:00,"51,029","50,131",30/11/2018
18,19:00,"49,705","49,571",30/11/2018
19,20:00,"48,400","48,550",30/11/2018
20,21:00,"45,317","46,201",30/11/2018
21,22:00,"42,076","42,808",30/11/2018
22,23:00,"38,130","38,833",30/11/2018
23,24:00,"34,527","34,962",30/11/2018
24,Totale:,"997,470","994,542",30/11/2018
0,01:00,"26,717","27,348",10/09/2018
1,02:00,"25,111","25,749",10/09/2018
2,03:00,"24,301","24,884",10/09/2018
3,04:00,"24,179","24,625",10/09/2018
4,05:00,"24,790","25,180",10/09/2018
5,06:00,"26,903","27,079",10/09/2018
6,07:00,"32,470","32,506",10/09/2018
7,08:00,"37,745","38,029",10/09/2018
8,09:00,"43,079","43,049",10/09/2018
9,10:00,"45,770","46,031",10/09/2018
10,11:00,"46,727","46,667",10/09/2018
11,12:00,"47,209","46,712",10/09/2018
12,13:00,"45,536","44,556",10/09/2018
13,14:00,"45,735","45,192",10/09/2018
14,15:00,"46,996","46,444",10/09/2018
15,16:00,"47,074","47,033",10/09/2018
16,17:00,"47,072","47,027",10/09/2018
17,18:00,"45,875","46,085",10/09/2018
18,19:00,"44,137","44,459",10/09/2018
19,20:00,"44,911","44,604",10/09/2018
20,21:00,"45,312","45,475",10/09/2018
21,22:00,"41,933","42,328",10/09/2018
22,23:00,"37,577","38,103",10/09/2018
23,24:00,"34,153","34,514",10/09/2018
24,Totale:,"931,312","933,679",10/09/2018
0,01:00,"22,381","22,573",28/03/2020
1,02:00,"20,470","20,347",28/03/2020
2,03:00,"19,598","19,279",28/03/2020
3,04:00,"19,200","18,749",28/03/2020
4,05:00,"19,189","18,591",28/03/2020
5,06:00,"19,362","18,562",28/03/2020
6,07:00,"19,598","18,248",28/03/2020
7,08:00,"21,420","19,607",28/03/2020
8,09:00,"23,586","23,796",28/03/2020
9,10:00,"25,569","25,713",28/03/2020
10,11:00,"26,655","26,717",28/03/2020
11,12:00,"26,935","26,818",28/03/2020
12,13:00,"27,096","26,436",28/03/2020
13,14:00,"26,170","25,287",28/03/2020
14,15:00,"25,429","24,212",28/03/2020
15,16:00,"25,205","23,906",28/03/2020
16,17:00,"25,030","24,079",28/03/2020
17,18:00,"26,115","25,305",28/03/2020
18,19:00,"29,092","27,837",28/03/2020
19,20:00,"33,341","31,898",28/03/2020
20,21:00,"31,889","30,307",28/03/2020
21,22:00,"28,815","27,483",28/03/2020
22,23:00,"25,733","24,836",28/03/2020
23,24:00,"23,230","22,497",28/03/2020
24,Totale:,"591,108","573,083",28/03/2020
0,01:00,"26,244","26,042",07/10/2018
1,02:00,"24,235","24,223",07/10/2018
2,03:00,"23,097","23,113",07/10/2018
3,04:00,"22,475","22,546",07/10/2018
4,05:00,"22,285","22,188",07/10/2018
5,06:00,"22,890","22,401",07/10/2018
6,07:00,"24,047","23,575",07/10/2018
7,08:00,"24,724","24,202",07/10/2018
8,09:00,"26,794","25,783",07/10/2018
9,10:00,"29,458","28,364",07/10/2018
10,11:00,"30,501","29,780",07/10/2018
11,12:00,"31,219","30,426",07/10/2018
12,13:00,"31,343","30,576",07/10/2018
13,14:00,"29,463","29,193",07/10/2018
14,15:00,"29,003","28,419",07/10/2018
15,16:00,"29,153","28,291",07/10/2018
16,17:00,"28,524","28,375",07/10/2018
17,18:00,"28,602","28,572",07/10/2018
18,19:00,"30,515","30,177",07/10/2018
19,20:00,"34,575","34,042",07/10/2018
20,21:00,"33,583","33,863",07/10/2018
21,22:00,"31,427","31,894",07/10/2018
22,23:00,"29,365","29,748",07/10/2018
23,24:00,"27,121","27,431",07/10/2018
24,Totale:,"670,643","663,224",07/10/2018
0,01:00,"29,599","28,753",12/01/2018
1,02:00,"27,642","26,779",12/01/2018
2,03:00,"26,750","25,686",12/01/2018
3,04:00,"26,546","25,381",12/01/2018
4,05:00,"26,928","25,805",12/01/2018
5,06:00,"28,809","27,346",12/01/2018
6,07:00,"34,275","32,633",12/01/2018
7,08:00,"41,489","39,719",12/01/2018
8,09:00,"46,192","44,469",12/01/2018
9,10:00,"48,192","46,405",12/01/2018
10,11:00,"48,854","47,175",12/01/2018
11,12:00,"49,253","47,260",12/01/2018
12,13:00,"46,388","45,886",12/01/2018
13,14:00,"45,136","44,325",12/01/2018
14,15:00,"45,640","45,400",12/01/2018
15,16:00,"45,521","45,415",12/01/2018
16,17:00,"45,953","45,398",12/01/2018
17,18:00,"48,076","47,067",12/01/2018
18,19:00,"47,664","46,763",12/01/2018
19,20:00,"46,534","45,654",12/01/2018
20,21:00,"43,279","43,003",12/01/2018
21,22:00,"39,728","39,630",12/01/2018
22,23:00,"35,700","35,298",12/01/2018
23,24:00,"32,211","31,843",12/01/2018
24,Totale:,"956,359","933,093",12/01/2018
0,01:00,"30,814","30,459",25/05/2018
1,02:00,"28,524","28,663",25/05/2018
2,03:00,"27,506","27,429",25/05/2018
3,04:00,"27,029","26,910",25/05/2018
4,05:00,"27,260","26,993",25/05/2018
5,06:00,"27,954","27,611",25/05/2018
6,07:00,"31,697","30,801",25/05/2018
7,08:00,"38,295","37,454",25/05/2018
8,09:00,"42,654","42,416",25/05/2018
9,10:00,"44,126","44,316",25/05/2018
10,11:00,"44,724","44,651",25/05/2018
11,12:00,"44,608","44,601",25/05/2018
12,13:00,"42,269","42,636",25/05/2018
13,14:00,"42,111","41,997",25/05/2018
14,15:00,"43,649","42,669",25/05/2018
15,16:00,"43,804","42,607",25/05/2018
16,17:00,"43,773","42,505",25/05/2018
17,18:00,"42,221","40,983",25/05/2018
18,19:00,"40,897","39,733",25/05/2018
19,20:00,"40,601","39,566",25/05/2018
20,21:00,"40,590","39,557",25/05/2018
21,22:00,"40,187","39,648",25/05/2018
22,23:00,"36,962","36,520",25/05/2018
23,24:00,"33,883","33,295",25/05/2018
24,Totale:,"906,138","894,020",25/05/2018
0,01:00,"27,108","27,409",30/09/2018
1,02:00,"25,347","25,720",30/09/2018
2,03:00,"24,223","24,349",30/09/2018
3,04:00,"23,661","23,846",30/09/2018
4,05:00,"23,418","23,608",30/09/2018
5,06:00,"23,775","24,092",30/09/2018
6,07:00,"24,759","25,020",30/09/2018
7,08:00,"25,102","25,358",30/09/2018
8,09:00,"27,520","27,261",30/09/2018
9,10:00,"30,051","29,454",30/09/2018
10,11:00,"31,259","31,100",30/09/2018
11,12:00,"31,625","31,650",30/09/2018
12,13:00,"31,457","31,512",30/09/2018
13,14:00,"30,297","30,192",30/09/2018
14,15:00,"29,458","29,335",30/09/2018
15,16:00,"29,505","29,228",30/09/2018
16,17:00,"29,544","29,442",30/09/2018
17,18:00,"29,567","29,435",30/09/2018
18,19:00,"30,596","30,717",30/09/2018
19,20:00,"34,653","34,438",30/09/2018
20,21:00,"34,530","34,572",30/09/2018
21,22:00,"32,686","32,918",30/09/2018
22,23:00,"30,430","31,002",30/09/2018
23,24:00,"27,865","28,377",30/09/2018
24,Totale:,"688,436","690,035",30/09/2018
0,01:00,"27,539","28,684",26/08/2018
1,02:00,"25,805","27,086",26/08/2018
2,03:00,"24,553","25,791",26/08/2018
3,04:00,"24,105","24,849",26/08/2018
4,05:00,"23,830","24,473",26/08/2018
5,06:00,"23,986","24,651",26/08/2018
6,07:00,"23,768","24,660",26/08/2018
7,08:00,"24,394","24,922",26/08/2018
8,09:00,"25,985","26,535",26/08/2018
9,10:00,"28,284","28,508",26/08/2018
10,11:00,"30,211","29,556",26/08/2018
11,12:00,"31,535","30,345",26/08/2018
12,13:00,"31,076","30,634",26/08/2018
13,14:00,"30,730","30,275",26/08/2018
14,15:00,"29,855","30,270",26/08/2018
15,16:00,"29,088","29,519",26/08/2018
16,17:00,"29,189","29,054",26/08/2018
17,18:00,"29,585","29,688",26/08/2018
18,19:00,"30,357","29,967",26/08/2018
19,20:00,"31,212","31,310",26/08/2018
20,21:00,"33,320","33,510",26/08/2018
21,22:00,"32,464","32,945",26/08/2018
22,23:00,"30,751","31,255",26/08/2018
23,24:00,"28,554","28,952",26/08/2018
24,Totale:,"680,176","687,439",26/08/2018
0,01:00,"25,838","25,844",31/03/2019
1,02:00,"23,910","23,840",31/03/2019
2,03:00,"23,910","23,054",31/03/2019
3,04:00,"22,947","22,437",31/03/2019
4,05:00,"22,563","22,247",31/03/2019
5,06:00,"23,205","22,733",31/03/2019
6,07:00,"23,960","23,443",31/03/2019
7,08:00,"24,843","24,112",31/03/2019
8,09:00,"27,360","26,075",31/03/2019
9,10:00,"29,178","28,180",31/03/2019
10,11:00,"30,778","30,145",31/03/2019
11,12:00,"30,935","31,176",31/03/2019
12,13:00,"30,664","31,009",31/03/2019
13,14:00,"28,967","29,295",31/03/2019
14,15:00,"27,963","27,828",31/03/2019
15,16:00,"27,837","27,577",31/03/2019
16,17:00,"27,418","27,462",31/03/2019
17,18:00,"27,005","27,356",31/03/2019
18,19:00,"27,844","27,424",31/03/2019
19,20:00,"31,163","30,812",31/03/2019
20,21:00,"33,916","34,331",31/03/2019
21,22:00,"32,355","32,778",31/03/2019
22,23:00,"29,885","30,182",31/03/2019
23,24:00,"27,228","27,674",31/03/2019
24,Totale:,"661,672","657,014",31/03/2019
0,01:00,"29,208","29,175",28/05/2019
1,02:00,"27,561","27,442",28/05/2019
2,03:00,"26,509","26,629",28/05/2019
3,04:00,"26,217","26,011",28/05/2019
4,05:00,"26,485","26,071",28/05/2019
5,06:00,"27,523","27,184",28/05/2019
6,07:00,"31,508","30,800",28/05/2019
7,08:00,"37,626","37,207",28/05/2019
8,09:00,"42,054","42,964",28/05/2019
9,10:00,"43,529","45,303",28/05/2019
10,11:00,"44,276","46,475",28/05/2019
11,12:00,"44,685","46,841",28/05/2019
12,13:00,"42,694","45,526",28/05/2019
13,14:00,"42,752","44,455",28/05/2019
14,15:00,"43,374","44,835",28/05/2019
15,16:00,"43,492","44,808",28/05/2019
16,17:00,"43,702","43,666",28/05/2019
17,18:00,"42,044","42,021",28/05/2019
18,19:00,"41,410","40,889",28/05/2019
19,20:00,"41,282","40,336",28/05/2019
20,21:00,"40,989","40,216",28/05/2019
21,22:00,"39,991","39,369",28/05/2019
22,23:00,"36,317","36,019",28/05/2019
23,24:00,"32,726","32,671",28/05/2019
24,Totale:,"897,954","906,913",28/05/2019
0,01:00,"32,653","32,472",23/07/2017
1,02:00,"30,558","30,194",23/07/2017
2,03:00,"29,190","28,816",23/07/2017
3,04:00,"28,153","27,955",23/07/2017
4,05:00,"27,829","27,379",23/07/2017
5,06:00,"27,381","26,983",23/07/2017
6,07:00,"26,562","25,911",23/07/2017
7,08:00,"27,950","26,973",23/07/2017
8,09:00,"30,023","29,605",23/07/2017
9,10:00,"32,281","31,507",23/07/2017
10,11:00,"33,637","32,900",23/07/2017
11,12:00,"34,683","34,176",23/07/2017
12,13:00,"35,415","34,848",23/07/2017
13,14:00,"34,995","34,802",23/07/2017
14,15:00,"34,275","34,453",23/07/2017
15,16:00,"34,543","34,458",23/07/2017
16,17:00,"34,568","34,280",23/07/2017
17,18:00,"35,057","34,545",23/07/2017
18,19:00,"36,211","35,205",23/07/2017
19,20:00,"37,369","35,760",23/07/2017
20,21:00,"38,066","36,773",23/07/2017
21,22:00,"39,038","38,349",23/07/2017
22,23:00,"37,816","37,487",23/07/2017
23,24:00,"35,164","34,646",23/07/2017
24,Totale:,"793,417","780,477",23/07/2017
0,01:00,"25,792","26,357",07/01/2017
1,02:00,"23,715","24,222",07/01/2017
2,03:00,"22,570","22,445",07/01/2017
3,04:00,"22,037","21,921",07/01/2017
4,05:00,"22,197","21,942",07/01/2017
5,06:00,"23,262","22,808",07/01/2017
6,07:00,"25,842","25,342",07/01/2017
7,08:00,"28,508","28,498",07/01/2017
8,09:00,"30,972","31,603",07/01/2017
9,10:00,"34,413","34,735",07/01/2017
10,11:00,"36,179","37,186",07/01/2017
11,12:00,"36,562","38,122",07/01/2017
12,13:00,"35,763","37,083",07/01/2017
13,14:00,"34,945","35,353",07/01/2017
14,15:00,"33,733","33,190",07/01/2017
15,16:00,"33,037","32,934",07/01/2017
16,17:00,"33,830","33,400",07/01/2017
17,18:00,"38,243","37,941",07/01/2017
18,19:00,"39,881","40,081",07/01/2017
19,20:00,"39,969","40,204",07/01/2017
20,21:00,"37,678","37,976",07/01/2017
21,22:00,"34,798","35,138",07/01/2017
22,23:00,"31,744","32,094",07/01/2017
23,24:00,"28,716","29,118",07/01/2017
24,Totale:,"754,386","759,693",07/01/2017
0,01:00,"25,920","26,004",23/12/2018
1,02:00,"23,779","23,651",23/12/2018
2,03:00,"22,639","22,333",23/12/2018
3,04:00,"22,082","21,654",23/12/2018
4,05:00,"21,925","21,294",23/12/2018
5,06:00,"22,637","22,004",23/12/2018
6,07:00,"24,269","23,511",23/12/2018
7,08:00,"26,421","24,910",23/12/2018
8,09:00,"28,579","27,004",23/12/2018
9,10:00,"31,311","29,751",23/12/2018
10,11:00,"32,110","30,775",23/12/2018
11,12:00,"31,634","30,925",23/12/2018
12,13:00,"31,271","30,921",23/12/2018
13,14:00,"30,240","29,647",23/12/2018
14,15:00,"29,987","28,862",23/12/2018
15,16:00,"30,738","29,208",23/12/2018
16,17:00,"32,081","30,441",23/12/2018
17,18:00,"34,962","33,871",23/12/2018
18,19:00,"35,677","35,143",23/12/2018
19,20:00,"35,625","35,365",23/12/2018
20,21:00,"33,949","34,874",23/12/2018
21,22:00,"32,031","32,686",23/12/2018
22,23:00,"29,955","30,604",23/12/2018
23,24:00,"27,470","27,700",23/12/2018
24,Totale:,"697,292","683,138",23/12/2018
0,01:00,"23,866","25,284",01/05/2017
1,02:00,"22,199","23,402",01/05/2017
2,03:00,"21,026","21,834",01/05/2017
3,04:00,"20,450","21,129",01/05/2017
4,05:00,"20,156","20,664",01/05/2017
5,06:00,"19,948","20,335",01/05/2017
6,07:00,"19,408","19,676",01/05/2017
7,08:00,"20,722","20,784",01/05/2017
8,09:00,"22,890","22,744",01/05/2017
9,10:00,"24,842","24,297",01/05/2017
10,11:00,"26,153","25,371",01/05/2017
11,12:00,"26,539","25,178",01/05/2017
12,13:00,"26,723","25,014",01/05/2017
13,14:00,"24,983","23,241",01/05/2017
14,15:00,"23,526","22,690",01/05/2017
15,16:00,"23,297","22,589",01/05/2017
16,17:00,"23,491","22,571",01/05/2017
17,18:00,"24,655","22,819",01/05/2017
18,19:00,"25,559","23,415",01/05/2017
19,20:00,"27,281","24,974",01/05/2017
20,21:00,"29,373","28,264",01/05/2017
21,22:00,"29,401","29,738",01/05/2017
22,23:00,"27,276","28,499",01/05/2017
23,24:00,"24,345","25,833",01/05/2017
24,Totale:,"578,109","570,345",01/05/2017
0,01:00,"33,499","34,006",27/07/2017
1,02:00,"31,400","31,813",27/07/2017
2,03:00,"30,142","30,742",27/07/2017
3,04:00,"29,613","30,164",27/07/2017
4,05:00,"29,705","30,271",27/07/2017
5,06:00,"30,867","31,415",27/07/2017
6,07:00,"33,553","33,795",27/07/2017
7,08:00,"39,108","38,925",27/07/2017
8,09:00,"44,204","44,580",27/07/2017
9,10:00,"46,681","47,435",27/07/2017
10,11:00,"47,825","48,404",27/07/2017
11,12:00,"47,979","48,605",27/07/2017
12,13:00,"46,553","47,888",27/07/2017
13,14:00,"46,603","48,049",27/07/2017
14,15:00,"48,071","49,055",27/07/2017
15,16:00,"48,498","48,841",27/07/2017
16,17:00,"48,283","48,433",27/07/2017
17,18:00,"46,861","46,647",27/07/2017
18,19:00,"44,927","44,748",27/07/2017
19,20:00,"44,046","43,732",27/07/2017
20,21:00,"43,147","42,663",27/07/2017
21,22:00,"43,016","42,297",27/07/2017
22,23:00,"39,803","39,483",27/07/2017
23,24:00,"36,874","36,546",27/07/2017
24,Totale:,"981,258","988,537",27/07/2017
0,01:00,"31,039","31,344",29/05/2018
1,02:00,"29,306","29,620",29/05/2018
2,03:00,"28,248","28,545",29/05/2018
3,04:00,"27,924","27,868",29/05/2018
4,05:00,"28,169","27,886",29/05/2018
5,06:00,"29,087","28,721",29/05/2018
6,07:00,"33,112","32,176",29/05/2018
7,08:00,"39,134","38,558",29/05/2018
8,09:00,"43,247","42,919",29/05/2018
9,10:00,"45,250","45,746",29/05/2018
10,11:00,"45,622","46,253",29/05/2018
11,12:00,"46,218","45,979",29/05/2018
12,13:00,"44,761","44,282",29/05/2018
13,14:00,"44,454","43,912",29/05/2018
14,15:00,"46,031","45,587",29/05/2018
15,16:00,"46,175","46,129",29/05/2018
16,17:00,"46,169","46,347",29/05/2018
17,18:00,"44,752","45,256",29/05/2018
18,19:00,"43,495","43,342",29/05/2018
19,20:00,"43,066","42,812",29/05/2018
20,21:00,"42,486","42,254",29/05/2018
21,22:00,"42,125","41,868",29/05/2018
22,23:00,"38,759","38,585",29/05/2018
23,24:00,"35,023","34,905",29/05/2018
24,Totale:,"943,652","940,894",29/05/2018
0,01:00,"29,372","29,110",30/03/2019
1,02:00,"27,184","27,092",30/03/2019
2,03:00,"25,871","25,856",30/03/2019
3,04:00,"25,567","25,432",30/03/2019
4,05:00,"25,603","25,772",30/03/2019
5,06:00,"26,121","26,567",30/03/2019
6,07:00,"27,391","27,435",30/03/2019
7,08:00,"31,734","31,745",30/03/2019
8,09:00,"34,875","34,721",30/03/2019
9,10:00,"36,204","36,117",30/03/2019
10,11:00,"36,131","36,030",30/03/2019
11,12:00,"35,188","35,202",30/03/2019
12,13:00,"33,521","34,178",30/03/2019
13,14:00,"31,893","32,900",30/03/2019
14,15:00,"31,503","31,684",30/03/2019
15,16:00,"31,604","31,427",30/03/2019
16,17:00,"31,835","31,357",30/03/2019
17,18:00,"31,942","31,492",30/03/2019
18,19:00,"34,203","33,800",30/03/2019
19,20:00,"37,992","37,632",30/03/2019
20,21:00,"36,107","36,601",30/03/2019
21,22:00,"33,121","33,798",30/03/2019
22,23:00,"30,544","30,865",30/03/2019
23,24:00,"28,175","28,279",30/03/2019
24,Totale:,"753,681","755,092",30/03/2019
0,01:00,"29,593","30,282",24/11/2016
1,02:00,"28,033","28,231",24/11/2016
2,03:00,"27,115","27,209",24/11/2016
3,04:00,"26,755","26,916",24/11/2016
4,05:00,"27,005","27,196",24/11/2016
5,06:00,"29,028","28,946",24/11/2016
6,07:00,"34,296","33,645",24/11/2016
7,08:00,"40,407","39,884",24/11/2016
8,09:00,"44,275","44,526",24/11/2016
9,10:00,"46,123","46,275",24/11/2016
10,11:00,"45,922","46,706",24/11/2016
11,12:00,"45,736","46,473",24/11/2016
12,13:00,"43,198","43,725",24/11/2016
13,14:00,"43,037","42,973",24/11/2016
14,15:00,"44,442","44,762",24/11/2016
15,16:00,"45,364","45,745",24/11/2016
16,17:00,"47,253","47,000",24/11/2016
17,18:00,"48,742","49,427",24/11/2016
18,19:00,"47,845","48,733",24/11/2016
19,20:00,"46,267","47,216",24/11/2016
20,21:00,"43,488","44,427",24/11/2016
21,22:00,"39,917","40,944",24/11/2016
22,23:00,"35,645","36,629",24/11/2016
23,24:00,"32,239","32,909",24/11/2016
24,Totale:,"941,725","950,779",24/11/2016
0,01:00,"29,891","30,475",12/02/2020
1,02:00,"28,111","28,751",12/02/2020
2,03:00,"27,327","27,832",12/02/2020
3,04:00,"27,085","27,336",12/02/2020
4,05:00,"27,511","27,851",12/02/2020
5,06:00,"29,709","29,691",12/02/2020
6,07:00,"36,068","35,551",12/02/2020
7,08:00,"41,978","42,341",12/02/2020
8,09:00,"46,739","47,300",12/02/2020
9,10:00,"48,359","49,241",12/02/2020
10,11:00,"48,016","49,205",12/02/2020
11,12:00,"47,478","48,374",12/02/2020
12,13:00,"44,796","47,076",12/02/2020
13,14:00,"44,444","45,573",12/02/2020
14,15:00,"45,466","46,423",12/02/2020
15,16:00,"45,347","46,459",12/02/2020
16,17:00,"45,000","45,839",12/02/2020
17,18:00,"45,367","45,965",12/02/2020
18,19:00,"47,597","48,183",12/02/2020
19,20:00,"47,112","47,978",12/02/2020
20,21:00,"44,650","45,007",12/02/2020
21,22:00,"41,556","41,845",12/02/2020
22,23:00,"37,025","37,326",12/02/2020
23,24:00,"32,935","33,236",12/02/2020
24,Totale:,"959,567","974,858",12/02/2020
0,01:00,"30,853","30,504",28/09/2019
1,02:00,"28,997","28,518",28/09/2019
2,03:00,"27,624","27,361",28/09/2019
3,04:00,"27,327","26,758",28/09/2019
4,05:00,"27,235","26,637",28/09/2019
5,06:00,"27,812","27,081",28/09/2019
6,07:00,"29,944","29,309",28/09/2019
7,08:00,"32,588","31,787",28/09/2019
8,09:00,"35,580","34,789",28/09/2019
9,10:00,"37,823","37,199",28/09/2019
10,11:00,"38,073","37,705",28/09/2019
11,12:00,"37,719","37,170",28/09/2019
12,13:00,"36,007","35,959",28/09/2019
13,14:00,"34,611","34,533",28/09/2019
14,15:00,"33,640","33,796",28/09/2019
15,16:00,"33,213","33,386",28/09/2019
16,17:00,"33,596","33,259",28/09/2019
17,18:00,"34,108","33,801",28/09/2019
18,19:00,"35,501","34,850",28/09/2019
19,20:00,"38,702","38,083",28/09/2019
20,21:00,"37,133","37,285",28/09/2019
21,22:00,"34,311","34,386",28/09/2019
22,23:00,"31,902","32,082",28/09/2019
23,24:00,"29,300","29,801",28/09/2019
24,Totale:,"793,599","786,039",28/09/2019
0,01:00,"23,225","23,554",30/12/2019
1,02:00,"21,514","21,417",30/12/2019
2,03:00,"20,601","20,639",30/12/2019
3,04:00,"20,281","20,426",30/12/2019
4,05:00,"20,632","20,623",30/12/2019
5,06:00,"22,107","21,857",30/12/2019
6,07:00,"25,628","25,334",30/12/2019
7,08:00,"29,899","29,446",30/12/2019
8,09:00,"33,811","33,434",30/12/2019
9,10:00,"36,613","35,854",30/12/2019
10,11:00,"37,720","36,414",30/12/2019
11,12:00,"37,659","36,004",30/12/2019
12,13:00,"36,713","35,450",30/12/2019
13,14:00,"35,782","35,066",30/12/2019
14,15:00,"35,428","34,364",30/12/2019
15,16:00,"35,750","34,819",30/12/2019
16,17:00,"36,472","35,734",30/12/2019
17,18:00,"39,198","38,603",30/12/2019
18,19:00,"39,294","38,776",30/12/2019
19,20:00,"38,868","38,560",30/12/2019
20,21:00,"36,654","36,812",30/12/2019
21,22:00,"34,083","34,242",30/12/2019
22,23:00,"30,572","31,065",30/12/2019
23,24:00,"27,412","27,856",30/12/2019
24,Totale:,"755,916","746,349",30/12/2019
0,01:00,"29,772","30,020",10/10/2019
1,02:00,"28,067","28,346",10/10/2019
2,03:00,"27,181","27,245",10/10/2019
3,04:00,"27,084","27,120",10/10/2019
4,05:00,"27,401","27,286",10/10/2019
5,06:00,"28,988","28,990",10/10/2019
6,07:00,"34,409","34,143",10/10/2019
7,08:00,"39,821","39,663",10/10/2019
8,09:00,"43,517","43,806",10/10/2019
9,10:00,"44,689","45,594",10/10/2019
10,11:00,"45,151","46,439",10/10/2019
11,12:00,"45,168","46,303",10/10/2019
12,13:00,"43,019","44,810",10/10/2019
13,14:00,"42,415","44,077",10/10/2019
14,15:00,"42,985","45,075",10/10/2019
15,16:00,"43,698","45,927",10/10/2019
16,17:00,"43,702","45,483",10/10/2019
17,18:00,"42,327","44,170",10/10/2019
18,19:00,"42,690","44,068",10/10/2019
19,20:00,"45,148","45,680",10/10/2019
20,21:00,"43,138","43,607",10/10/2019
21,22:00,"40,237","40,752",10/10/2019
22,23:00,"36,304","36,782",10/10/2019
23,24:00,"32,939","33,252",10/10/2019
24,Totale:,"919,850","938,638",10/10/2019
0,01:00,"29,947","30,187",07/02/2017
1,02:00,"28,057","28,323",07/02/2017
2,03:00,"26,918","27,176",07/02/2017
3,04:00,"26,511","26,676",07/02/2017
4,05:00,"26,969","27,002",07/02/2017
5,06:00,"29,140","28,786",07/02/2017
6,07:00,"35,105","34,247",07/02/2017
7,08:00,"41,993","41,379",07/02/2017
8,09:00,"47,054","46,926",07/02/2017
9,10:00,"48,567","49,494",07/02/2017
10,11:00,"47,936","49,600",07/02/2017
11,12:00,"47,660","49,819",07/02/2017
12,13:00,"44,764","46,356",07/02/2017
13,14:00,"44,586","45,226",07/02/2017
14,15:00,"45,436","46,589",07/02/2017
15,16:00,"45,445","46,649",07/02/2017
16,17:00,"45,621","45,496",07/02/2017
17,18:00,"46,411","47,079",07/02/2017
18,19:00,"48,736","49,178",07/02/2017
19,20:00,"48,023","48,588",07/02/2017
20,21:00,"44,965","45,673",07/02/2017
21,22:00,"41,259","42,284",07/02/2017
22,23:00,"36,804","37,998",07/02/2017
23,24:00,"33,084","34,077",07/02/2017
24,Totale:,"960,991","974,808",07/02/2017
0,01:00,"37,133","37,457",01/08/2019
1,02:00,"34,600","35,329",01/08/2019
2,03:00,"33,188","33,851",01/08/2019
3,04:00,"32,558","33,021",01/08/2019
4,05:00,"32,337","32,754",01/08/2019
5,06:00,"33,357","34,010",01/08/2019
6,07:00,"35,852","37,005",01/08/2019
7,08:00,"41,326","42,583",01/08/2019
8,09:00,"46,723","48,184",01/08/2019
9,10:00,"49,535","51,360",01/08/2019
10,11:00,"50,917","52,134",01/08/2019
11,12:00,"51,861","53,052",01/08/2019
12,13:00,"51,056","51,765",01/08/2019
13,14:00,"51,097","51,928",01/08/2019
14,15:00,"52,061","53,025",01/08/2019
15,16:00,"52,377","53,253",01/08/2019
16,17:00,"52,679","52,778",01/08/2019
17,18:00,"51,838","51,483",01/08/2019
18,19:00,"50,334","49,779",01/08/2019
19,20:00,"49,427","48,653",01/08/2019
20,21:00,"48,609","47,509",01/08/2019
21,22:00,"47,831","47,195",01/08/2019
22,23:00,"44,201","44,118",01/08/2019
23,24:00,"40,861","39,963",01/08/2019
